Date,Ticker,Close
1996-04-24,LTC,2.67
1996-04-25,LTC,2.65
1996-04-26,LTC,2.63
1996-04-29,LTC,2.65
1996-04-30,LTC,2.61
1996-05-01,LTC,2.61
1996-05-02,LTC,2.59
1996-05-03,LTC,2.59
1996-05-06,LTC,2.61
1996-05-07,LTC,2.63
1996-05-08,LTC,2.63
1996-05-09,LTC,2.63
1996-05-10,LTC,2.65
1996-05-13,LTC,2.7
1996-05-14,LTC,2.7
1996-05-15,LTC,2.7
1996-05-16,LTC,2.65
1996-05-17,LTC,2.63
1996-05-20,LTC,2.63
1996-05-21,LTC,2.74
1996-05-22,LTC,2.72
1996-05-23,LTC,2.74
1996-05-24,LTC,2.74
1996-05-28,LTC,2.72
1996-05-29,LTC,2.74
1996-05-30,LTC,2.74
1996-05-31,LTC,2.74
1996-06-03,LTC,2.74
1996-06-04,LTC,2.76
1996-06-05,LTC,2.78
1996-06-06,LTC,2.76
1996-06-07,LTC,2.76
1996-06-10,LTC,2.78
1996-06-11,LTC,2.82
1996-06-12,LTC,2.82
1996-06-13,LTC,2.8
1996-06-14,LTC,2.8
1996-06-17,LTC,2.82
1996-06-18,LTC,2.8
1996-06-19,LTC,2.8
1996-06-20,LTC,2.82
1996-06-21,LTC,2.84
1996-06-24,LTC,2.82
1996-06-25,LTC,2.84
1996-06-26,LTC,2.82
1996-06-27,LTC,2.86
1996-06-28,LTC,2.88
1996-07-01,LTC,2.88
1996-07-02,LTC,2.88
1996-07-03,LTC,2.88
1996-07-05,LTC,2.88
1996-07-08,LTC,2.88
1996-07-09,LTC,2.88
1996-07-10,LTC,2.86
1996-07-11,LTC,2.8
1996-07-12,LTC,2.88
1996-07-15,LTC,2.8
1996-07-16,LTC,2.8
1996-07-17,LTC,2.82
1996-07-18,LTC,2.82
1996-07-19,LTC,2.84
1996-07-22,LTC,2.82
1996-07-23,LTC,2.82
1996-07-24,LTC,2.82
1996-07-25,LTC,2.8
1996-07-26,LTC,2.8
1996-07-29,LTC,2.84
1996-07-30,LTC,2.84
1996-07-31,LTC,2.86
1996-08-01,LTC,2.86
1996-08-02,LTC,2.93
1996-08-05,LTC,2.95
1996-08-06,LTC,2.93
1996-08-07,LTC,2.93
1996-08-08,LTC,2.93
1996-08-09,LTC,2.95
1996-08-12,LTC,2.95
1996-08-13,LTC,2.95
1996-08-14,LTC,2.97
1996-08-15,LTC,2.95
1996-08-16,LTC,2.95
1996-08-19,LTC,2.95
1996-08-20,LTC,2.93
1996-08-21,LTC,2.86
1996-08-22,LTC,2.84
1996-08-23,LTC,2.84
1996-08-26,LTC,2.86
1996-08-27,LTC,2.82
1996-08-28,LTC,2.86
1996-08-29,LTC,2.86
1996-08-30,LTC,2.84
1996-09-03,LTC,2.84
1996-09-04,LTC,2.86
1996-09-05,LTC,2.82
1996-09-06,LTC,2.86
1996-09-09,LTC,2.88
1996-09-10,LTC,2.93
1996-09-11,LTC,2.93
1996-09-12,LTC,2.93
1996-09-13,LTC,2.93
1996-09-16,LTC,2.95
1996-09-17,LTC,2.95
1996-09-18,LTC,2.95
1996-09-19,LTC,2.93
1996-09-20,LTC,2.95
1996-09-23,LTC,2.9
1996-09-24,LTC,2.93
1996-09-25,LTC,2.93
1996-09-26,LTC,2.94
1996-09-27,LTC,2.92
1996-09-30,LTC,2.92
1996-10-01,LTC,2.96
1996-10-02,LTC,3.01
1996-10-03,LTC,3.01
1996-10-04,LTC,3.01
1996-10-07,LTC,2.99
1996-10-08,LTC,2.96
1996-10-09,LTC,2.96
1996-10-10,LTC,2.9
1996-10-11,LTC,2.94
1996-10-14,LTC,2.94
1996-10-15,LTC,2.94
1996-10-16,LTC,2.94
1996-10-17,LTC,2.94
1996-10-18,LTC,2.94
1996-10-21,LTC,2.96
1996-10-22,LTC,2.94
1996-10-23,LTC,2.96
1996-10-24,LTC,2.96
1996-10-25,LTC,2.96
1996-10-28,LTC,2.94
1996-10-29,LTC,2.94
1996-10-30,LTC,3.03
1996-10-31,LTC,3.03
1996-11-01,LTC,3.08
1996-11-04,LTC,3.08
1996-11-05,LTC,3.1
1996-11-06,LTC,3.1
1996-11-07,LTC,3.12
1996-11-08,LTC,3.12
1996-11-11,LTC,3.1
1996-11-12,LTC,3.1
1996-11-13,LTC,3.08
1996-11-14,LTC,3.1
1996-11-15,LTC,3.1
1996-11-18,LTC,3.1
1996-11-19,LTC,3.12
1996-11-20,LTC,3.12
1996-11-21,LTC,3.1
1996-11-22,LTC,3.08
1996-11-25,LTC,3.1
1996-11-26,LTC,3.1
1996-11-27,LTC,3.08
1996-11-29,LTC,3.05
1996-12-02,LTC,3.1
1996-12-03,LTC,3.12
1996-12-04,LTC,3.14
1996-12-05,LTC,3.23
1996-12-06,LTC,3.19
1996-12-09,LTC,3.25
1996-12-10,LTC,3.28
1996-12-11,LTC,3.23
1996-12-12,LTC,3.19
1996-12-13,LTC,3.19
1996-12-16,LTC,3.21
1996-12-17,LTC,3.23
1996-12-18,LTC,3.28
1996-12-19,LTC,3.28
1996-12-20,LTC,3.25
1996-12-23,LTC,3.3
1996-12-24,LTC,3.3
1996-12-26,LTC,3.34
1996-12-27,LTC,3.36
1996-12-30,LTC,3.36
1996-12-31,LTC,3.36
1997-01-02,LTC,3.31
1997-01-03,LTC,3.31
1997-01-06,LTC,3.29
1997-01-07,LTC,3.29
1997-01-08,LTC,3.29
1997-01-09,LTC,3.27
1997-01-10,LTC,3.22
1997-01-13,LTC,3.27
1997-01-14,LTC,3.29
1997-01-15,LTC,3.25
1997-01-16,LTC,3.25
1997-01-17,LTC,3.27
1997-01-20,LTC,3.22
1997-01-21,LTC,3.25
1997-01-22,LTC,3.27
1997-01-23,LTC,3.25
1997-01-24,LTC,3.27
1997-01-27,LTC,3.25
1997-01-28,LTC,3.27
1997-01-29,LTC,3.29
1997-01-30,LTC,3.27
1997-01-31,LTC,3.29
1997-02-03,LTC,3.29
1997-02-04,LTC,3.29
1997-02-05,LTC,3.31
1997-02-06,LTC,3.29
1997-02-07,LTC,3.27
1997-02-10,LTC,3.25
1997-02-11,LTC,3.27
1997-02-12,LTC,3.31
1997-02-13,LTC,3.27
1997-02-14,LTC,3.29
1997-02-18,LTC,3.29
1997-02-19,LTC,3.27
1997-02-20,LTC,3.29
1997-02-21,LTC,3.27
1997-02-24,LTC,3.25
1997-02-25,LTC,3.25
1997-02-26,LTC,3.22
1997-02-27,LTC,3.2
1997-02-28,LTC,3.2
1997-03-03,LTC,3.2
1997-03-04,LTC,3.2
1997-03-05,LTC,3.22
1997-03-06,LTC,3.22
1997-03-07,LTC,3.22
1997-03-10,LTC,3.22
1997-03-11,LTC,3.22
1997-03-12,LTC,3.22
1997-03-13,LTC,3.18
1997-03-14,LTC,3.16
1997-03-17,LTC,3.16
1997-03-18,LTC,3.13
1997-03-19,LTC,3.16
1997-03-20,LTC,3.13
1997-03-21,LTC,3.11
1997-03-24,LTC,3.11
1997-03-25,LTC,3.09
1997-03-26,LTC,3.13
1997-03-27,LTC,3.15
1997-03-31,LTC,3.08
1997-04-01,LTC,3.03
1997-04-02,LTC,3.13
1997-04-03,LTC,3.1
1997-04-04,LTC,3.13
1997-04-07,LTC,3.13
1997-04-08,LTC,3.13
1997-04-09,LTC,3.15
1997-04-10,LTC,3.17
1997-04-11,LTC,3.15
1997-04-14,LTC,3.2
1997-04-15,LTC,3.17
1997-04-16,LTC,3.2
1997-04-17,LTC,3.22
1997-04-18,LTC,3.24
1997-04-21,LTC,3.24
1997-04-22,LTC,3.24
1997-04-23,LTC,3.24
1997-04-24,LTC,3.22
1997-04-25,LTC,3.17
1997-04-28,LTC,3.15
1997-04-29,LTC,3.17
1997-04-30,LTC,3.1
1997-05-01,LTC,3.1
1997-05-02,LTC,3.17
1997-05-05,LTC,3.15
1997-05-06,LTC,3.2
1997-05-07,LTC,3.17
1997-05-08,LTC,3.22
1997-05-09,LTC,3.27
1997-05-12,LTC,3.24
1997-05-13,LTC,3.27
1997-05-14,LTC,3.27
1997-05-15,LTC,3.31
1997-05-16,LTC,3.29
1997-05-19,LTC,3.29
1997-05-20,LTC,3.38
1997-05-21,LTC,3.34
1997-05-22,LTC,3.31
1997-05-23,LTC,3.31
1997-05-27,LTC,3.31
1997-05-28,LTC,3.29
1997-05-29,LTC,3.27
1997-05-30,LTC,3.29
1997-06-02,LTC,3.24
1997-06-03,LTC,3.29
1997-06-04,LTC,3.31
1997-06-05,LTC,3.31
1997-06-06,LTC,3.29
1997-06-09,LTC,3.31
1997-06-10,LTC,3.34
1997-06-11,LTC,3.38
1997-06-12,LTC,3.36
1997-06-13,LTC,3.36
1997-06-16,LTC,3.38
1997-06-17,LTC,3.4
1997-06-18,LTC,3.4
1997-06-19,LTC,3.38
1997-06-20,LTC,3.38
1997-06-23,LTC,3.38
1997-06-24,LTC,3.4
1997-06-25,LTC,3.38
1997-06-26,LTC,3.37
1997-06-27,LTC,3.39
1997-06-30,LTC,3.43
1997-07-01,LTC,3.49
1997-07-02,LTC,3.52
1997-07-03,LTC,3.5
1997-07-07,LTC,3.52
1997-07-08,LTC,3.45
1997-07-09,LTC,3.46
1997-07-10,LTC,3.53
1997-07-11,LTC,3.49
1997-07-14,LTC,3.45
1997-07-15,LTC,3.43
1997-07-16,LTC,3.43
1997-07-17,LTC,3.42
1997-07-18,LTC,3.46
1997-07-21,LTC,3.5
1997-07-22,LTC,3.52
1997-07-23,LTC,3.61
1997-07-24,LTC,3.62
1997-07-25,LTC,3.61
1997-07-28,LTC,3.59
1997-07-29,LTC,3.57
1997-07-30,LTC,3.57
1997-07-31,LTC,3.57
1997-08-01,LTC,3.57
1997-08-04,LTC,3.55
1997-08-05,LTC,3.55
1997-08-06,LTC,3.59
1997-08-07,LTC,3.58
1997-08-08,LTC,3.55
1997-08-11,LTC,3.55
1997-08-12,LTC,3.55
1997-08-13,LTC,3.55
1997-08-14,LTC,3.53
1997-08-15,LTC,3.52
1997-08-18,LTC,3.55
1997-08-19,LTC,3.53
1997-08-20,LTC,3.53
1997-08-21,LTC,3.52
1997-08-22,LTC,3.51
1997-08-25,LTC,3.49
1997-08-26,LTC,3.51
1997-08-27,LTC,3.53
1997-08-28,LTC,3.55
1997-08-29,LTC,3.57
1997-09-02,LTC,3.58
1997-09-03,LTC,3.58
1997-09-04,LTC,3.58
1997-09-05,LTC,3.57
1997-09-08,LTC,3.59
1997-09-09,LTC,3.61
1997-09-10,LTC,3.62
1997-09-11,LTC,3.62
1997-09-12,LTC,3.62
1997-09-15,LTC,3.62
1997-09-16,LTC,3.64
1997-09-17,LTC,3.65
1997-09-18,LTC,3.63
1997-09-19,LTC,3.59
1997-09-22,LTC,3.6
1997-09-23,LTC,3.63
1997-09-24,LTC,3.63
1997-09-25,LTC,3.63
1997-09-26,LTC,3.64
1997-09-29,LTC,3.62
1997-09-30,LTC,3.66
1997-10-01,LTC,3.65
1997-10-02,LTC,3.66
1997-10-03,LTC,3.66
1997-10-06,LTC,3.66
1997-10-07,LTC,3.64
1997-10-08,LTC,3.68
1997-10-09,LTC,3.68
1997-10-10,LTC,3.69
1997-10-13,LTC,3.76
1997-10-14,LTC,3.76
1997-10-15,LTC,3.86
1997-10-16,LTC,3.89
1997-10-17,LTC,3.86
1997-10-20,LTC,3.95
1997-10-21,LTC,3.96
1997-10-22,LTC,3.9
1997-10-23,LTC,3.89
1997-10-24,LTC,3.88
1997-10-27,LTC,3.78
1997-10-28,LTC,3.81
1997-10-29,LTC,3.98
1997-10-30,LTC,3.95
1997-10-31,LTC,3.9
1997-11-03,LTC,3.89
1997-11-04,LTC,3.87
1997-11-05,LTC,3.89
1997-11-06,LTC,3.86
1997-11-07,LTC,3.81
1997-11-10,LTC,3.84
1997-11-11,LTC,3.86
1997-11-12,LTC,3.81
1997-11-13,LTC,3.8
1997-11-14,LTC,3.8
1997-11-17,LTC,3.81
1997-11-18,LTC,3.8
1997-11-19,LTC,3.78
1997-11-20,LTC,3.83
1997-11-21,LTC,3.92
1997-11-24,LTC,3.93
1997-11-25,LTC,3.95
1997-11-26,LTC,3.96
1997-11-28,LTC,3.94
1997-12-01,LTC,3.95
1997-12-02,LTC,3.95
1997-12-03,LTC,3.96
1997-12-04,LTC,4.13
1997-12-05,LTC,4.09
1997-12-08,LTC,4.07
1997-12-09,LTC,4.11
1997-12-10,LTC,4.09
1997-12-11,LTC,4.08
1997-12-12,LTC,4.03
1997-12-15,LTC,4.12
1997-12-16,LTC,4.1
1997-12-17,LTC,4.06
1997-12-18,LTC,4.07
1997-12-19,LTC,4.1
1997-12-22,LTC,4.07
1997-12-23,LTC,4.05
1997-12-24,LTC,4.0
1997-12-26,LTC,4.07
1997-12-29,LTC,4.05
1997-12-30,LTC,4.1
1997-12-31,LTC,4.07
1998-01-02,LTC,4.02
1998-01-05,LTC,3.97
1998-01-06,LTC,3.97
1998-01-07,LTC,4.05
1998-01-08,LTC,4.03
1998-01-09,LTC,4.03
1998-01-12,LTC,4.05
1998-01-13,LTC,4.08
1998-01-14,LTC,4.16
1998-01-15,LTC,4.24
1998-01-16,LTC,4.13
1998-01-20,LTC,4.12
1998-01-21,LTC,4.12
1998-01-22,LTC,4.11
1998-01-23,LTC,4.08
1998-01-26,LTC,4.05
1998-01-27,LTC,4.07
1998-01-28,LTC,4.07
1998-01-29,LTC,4.03
1998-01-30,LTC,3.97
1998-02-02,LTC,3.99
1998-02-03,LTC,3.99
1998-02-04,LTC,4.0
1998-02-05,LTC,4.01
1998-02-06,LTC,4.02
1998-02-09,LTC,4.03
1998-02-10,LTC,4.02
1998-02-11,LTC,4.02
1998-02-12,LTC,3.94
1998-02-13,LTC,3.92
1998-02-17,LTC,3.81
1998-02-18,LTC,3.8
1998-02-19,LTC,3.8
1998-02-20,LTC,3.92
1998-02-23,LTC,3.95
1998-02-24,LTC,3.94
1998-02-25,LTC,3.96
1998-02-26,LTC,4.0
1998-02-27,LTC,4.07
1998-03-02,LTC,4.07
1998-03-03,LTC,4.06
1998-03-04,LTC,4.06
1998-03-05,LTC,4.01
1998-03-06,LTC,4.0
1998-03-09,LTC,4.0
1998-03-10,LTC,4.03
1998-03-11,LTC,4.02
1998-03-12,LTC,4.01
1998-03-13,LTC,4.01
1998-03-16,LTC,4.03
1998-03-17,LTC,4.01
1998-03-18,LTC,4.0
1998-03-19,LTC,3.97
1998-03-20,LTC,3.96
1998-03-23,LTC,3.96
1998-03-24,LTC,3.93
1998-03-25,LTC,3.93
1998-03-26,LTC,3.86
1998-03-27,LTC,3.8
1998-03-30,LTC,3.86
1998-03-31,LTC,3.86
1998-04-01,LTC,3.81
1998-04-02,LTC,3.78
1998-04-03,LTC,3.73
1998-04-06,LTC,3.78
1998-04-07,LTC,3.82
1998-04-08,LTC,3.78
1998-04-09,LTC,3.82
1998-04-13,LTC,3.8
1998-04-14,LTC,3.82
1998-04-15,LTC,3.76
1998-04-16,LTC,3.8
1998-04-17,LTC,3.78
1998-04-20,LTC,3.78
1998-04-21,LTC,3.76
1998-04-22,LTC,3.67
1998-04-23,LTC,3.81
1998-04-24,LTC,3.82
1998-04-27,LTC,3.82
1998-04-28,LTC,3.85
1998-04-29,LTC,3.86
1998-04-30,LTC,3.92
1998-05-01,LTC,4.0
1998-05-04,LTC,3.95
1998-05-05,LTC,3.93
1998-05-06,LTC,3.96
1998-05-07,LTC,3.93
1998-05-08,LTC,3.93
1998-05-11,LTC,3.93
1998-05-12,LTC,3.91
1998-05-13,LTC,3.88
1998-05-14,LTC,3.86
1998-05-15,LTC,3.87
1998-05-18,LTC,3.87
1998-05-19,LTC,3.85
1998-05-20,LTC,3.87
1998-05-21,LTC,3.9
1998-05-22,LTC,3.91
1998-05-26,LTC,3.95
1998-05-27,LTC,3.97
1998-05-28,LTC,4.0
1998-05-29,LTC,4.03
1998-06-01,LTC,3.93
1998-06-02,LTC,3.87
1998-06-03,LTC,3.85
1998-06-04,LTC,3.86
1998-06-05,LTC,3.76
1998-06-08,LTC,3.77
1998-06-09,LTC,3.82
1998-06-10,LTC,3.91
1998-06-11,LTC,3.94
1998-06-12,LTC,3.92
1998-06-15,LTC,3.9
1998-06-16,LTC,3.87
1998-06-17,LTC,3.83
1998-06-18,LTC,3.73
1998-06-19,LTC,3.72
1998-06-22,LTC,3.76
1998-06-23,LTC,3.76
1998-06-24,LTC,3.8
1998-06-25,LTC,3.77
1998-06-26,LTC,3.78
1998-06-29,LTC,3.81
1998-06-30,LTC,3.8
1998-07-01,LTC,3.85
1998-07-02,LTC,3.78
1998-07-06,LTC,3.77
1998-07-07,LTC,3.73
1998-07-08,LTC,3.72
1998-07-09,LTC,3.72
1998-07-10,LTC,3.71
1998-07-13,LTC,3.68
1998-07-14,LTC,3.72
1998-07-15,LTC,3.69
1998-07-16,LTC,3.71
1998-07-17,LTC,3.72
1998-07-20,LTC,3.66
1998-07-21,LTC,3.63
1998-07-22,LTC,3.55
1998-07-23,LTC,3.59
1998-07-24,LTC,3.63
1998-07-27,LTC,3.61
1998-07-28,LTC,3.59
1998-07-29,LTC,3.61
1998-07-30,LTC,3.64
1998-07-31,LTC,3.64
1998-08-03,LTC,3.57
1998-08-04,LTC,3.57
1998-08-05,LTC,3.63
1998-08-06,LTC,3.62
1998-08-07,LTC,3.61
1998-08-10,LTC,3.62
1998-08-11,LTC,3.59
1998-08-12,LTC,3.57
1998-08-13,LTC,3.59
1998-08-14,LTC,3.67
1998-08-17,LTC,3.68
1998-08-18,LTC,3.71
1998-08-19,LTC,3.73
1998-08-20,LTC,3.62
1998-08-21,LTC,3.67
1998-08-24,LTC,3.59
1998-08-25,LTC,3.64
1998-08-26,LTC,3.61
1998-08-27,LTC,3.47
1998-08-28,LTC,3.54
1998-08-31,LTC,3.4
1998-09-01,LTC,3.47
1998-09-02,LTC,3.48
1998-09-03,LTC,3.41
1998-09-04,LTC,3.47
1998-09-08,LTC,3.4
1998-09-09,LTC,3.47
1998-09-10,LTC,3.59
1998-09-11,LTC,3.49
1998-09-14,LTC,3.44
1998-09-15,LTC,3.54
1998-09-16,LTC,3.57
1998-09-17,LTC,3.47
1998-09-18,LTC,3.53
1998-09-21,LTC,3.58
1998-09-22,LTC,3.6
1998-09-23,LTC,3.71
1998-09-24,LTC,3.7
1998-09-25,LTC,3.67
1998-09-28,LTC,3.63
1998-09-29,LTC,3.63
1998-09-30,LTC,3.48
1998-10-01,LTC,3.87
1998-10-02,LTC,3.88
1998-10-05,LTC,3.68
1998-10-06,LTC,3.88
1998-10-07,LTC,3.78
1998-10-08,LTC,3.78
1998-10-09,LTC,3.75
1998-10-12,LTC,3.78
1998-10-13,LTC,3.68
1998-10-14,LTC,3.73
1998-10-15,LTC,3.81
1998-10-16,LTC,3.74
1998-10-19,LTC,3.77
1998-10-20,LTC,3.75
1998-10-21,LTC,3.77
1998-10-22,LTC,3.77
1998-10-23,LTC,3.75
1998-10-26,LTC,3.7
1998-10-27,LTC,3.75
1998-10-28,LTC,3.77
1998-10-29,LTC,3.96
1998-10-30,LTC,3.93
1998-11-02,LTC,3.98
1998-11-03,LTC,3.96
1998-11-04,LTC,3.98
1998-11-05,LTC,3.98
1998-11-06,LTC,3.96
1998-11-09,LTC,3.88
1998-11-10,LTC,3.9
1998-11-11,LTC,3.86
1998-11-12,LTC,3.88
1998-11-13,LTC,3.88
1998-11-16,LTC,3.88
1998-11-17,LTC,3.81
1998-11-18,LTC,3.8
1998-11-19,LTC,3.8
1998-11-20,LTC,3.81
1998-11-23,LTC,3.87
1998-11-24,LTC,3.84
1998-11-25,LTC,3.87
1998-11-27,LTC,3.9
1998-11-30,LTC,3.84
1998-12-01,LTC,3.9
1998-12-02,LTC,3.88
1998-12-03,LTC,3.93
1998-12-04,LTC,3.96
1998-12-07,LTC,4.06
1998-12-08,LTC,4.01
1998-12-09,LTC,4.0
1998-12-10,LTC,3.98
1998-12-11,LTC,3.96
1998-12-14,LTC,3.86
1998-12-15,LTC,3.84
1998-12-16,LTC,3.87
1998-12-17,LTC,3.87
1998-12-18,LTC,3.86
1998-12-21,LTC,3.84
1998-12-22,LTC,3.86
1998-12-23,LTC,3.86
1998-12-24,LTC,3.81
1998-12-28,LTC,3.72
1998-12-29,LTC,3.71
1998-12-30,LTC,3.72
1998-12-31,LTC,3.9
1999-01-04,LTC,3.81
1999-01-05,LTC,3.94
1999-01-06,LTC,3.9
1999-01-07,LTC,3.9
1999-01-08,LTC,3.84
1999-01-11,LTC,3.9
1999-01-12,LTC,3.84
1999-01-13,LTC,3.81
1999-01-14,LTC,3.8
1999-01-15,LTC,3.84
1999-01-19,LTC,3.8
1999-01-20,LTC,3.74
1999-01-21,LTC,3.75
1999-01-22,LTC,3.74
1999-01-25,LTC,3.75
1999-01-26,LTC,3.72
1999-01-27,LTC,3.69
1999-01-28,LTC,3.68
1999-01-29,LTC,3.71
1999-02-01,LTC,3.68
1999-02-02,LTC,3.47
1999-02-03,LTC,3.28
1999-02-04,LTC,3.3
1999-02-05,LTC,3.31
1999-02-08,LTC,3.3
1999-02-09,LTC,3.27
1999-02-10,LTC,3.18
1999-02-11,LTC,3.14
1999-02-12,LTC,3.14
1999-02-16,LTC,3.09
1999-02-17,LTC,3.05
1999-02-18,LTC,3.02
1999-02-19,LTC,2.93
1999-02-22,LTC,3.02
1999-02-23,LTC,3.09
1999-02-24,LTC,3.05
1999-02-25,LTC,2.99
1999-02-26,LTC,2.93
1999-03-01,LTC,2.92
1999-03-02,LTC,2.8
1999-03-03,LTC,2.81
1999-03-04,LTC,2.7
1999-03-05,LTC,2.7
1999-03-08,LTC,2.73
1999-03-09,LTC,2.77
1999-03-10,LTC,2.79
1999-03-11,LTC,2.82
1999-03-12,LTC,2.76
1999-03-15,LTC,2.79
1999-03-16,LTC,2.68
1999-03-17,LTC,2.59
1999-03-18,LTC,2.68
1999-03-19,LTC,2.83
1999-03-22,LTC,2.88
1999-03-23,LTC,2.85
1999-03-24,LTC,2.82
1999-03-25,LTC,2.85
1999-03-26,LTC,2.91
1999-03-29,LTC,2.91
1999-03-30,LTC,3.0
1999-03-31,LTC,2.94
1999-04-01,LTC,2.91
1999-04-05,LTC,2.91
1999-04-06,LTC,2.91
1999-04-07,LTC,2.83
1999-04-08,LTC,2.82
1999-04-09,LTC,2.8
1999-04-12,LTC,2.79
1999-04-13,LTC,2.74
1999-04-14,LTC,2.7
1999-04-15,LTC,2.71
1999-04-16,LTC,2.79
1999-04-19,LTC,2.96
1999-04-20,LTC,3.12
1999-04-21,LTC,3.27
1999-04-22,LTC,3.29
1999-04-23,LTC,3.15
1999-04-26,LTC,3.23
1999-04-27,LTC,3.32
1999-04-28,LTC,3.26
1999-04-29,LTC,3.3
1999-04-30,LTC,3.26
1999-05-03,LTC,3.27
1999-05-04,LTC,3.21
1999-05-05,LTC,3.27
1999-05-06,LTC,3.23
1999-05-07,LTC,3.27
1999-05-10,LTC,3.29
1999-05-11,LTC,3.26
1999-05-12,LTC,3.18
1999-05-13,LTC,3.18
1999-05-14,LTC,3.18
1999-05-17,LTC,3.2
1999-05-18,LTC,3.17
1999-05-19,LTC,3.15
1999-05-20,LTC,3.14
1999-05-21,LTC,3.15
1999-05-24,LTC,3.12
1999-05-25,LTC,3.17
1999-05-26,LTC,3.23
1999-05-27,LTC,3.2
1999-05-28,LTC,3.26
1999-06-01,LTC,3.24
1999-06-02,LTC,3.26
1999-06-03,LTC,3.21
1999-06-04,LTC,3.2
1999-06-07,LTC,3.21
1999-06-08,LTC,3.29
1999-06-09,LTC,3.23
1999-06-10,LTC,3.24
1999-06-11,LTC,3.22
1999-06-14,LTC,3.2
1999-06-15,LTC,3.09
1999-06-16,LTC,3.06
1999-06-17,LTC,3.01
1999-06-18,LTC,3.08
1999-06-21,LTC,3.09
1999-06-22,LTC,3.12
1999-06-23,LTC,3.11
1999-06-24,LTC,3.11
1999-06-25,LTC,3.15
1999-06-28,LTC,3.23
1999-06-29,LTC,3.25
1999-06-30,LTC,3.25
1999-07-01,LTC,3.31
1999-07-02,LTC,3.28
1999-07-06,LTC,3.23
1999-07-07,LTC,3.23
1999-07-08,LTC,3.22
1999-07-09,LTC,3.15
1999-07-12,LTC,3.19
1999-07-13,LTC,3.17
1999-07-14,LTC,3.19
1999-07-15,LTC,3.2
1999-07-16,LTC,3.26
1999-07-19,LTC,3.23
1999-07-20,LTC,3.19
1999-07-21,LTC,3.15
1999-07-22,LTC,3.19
1999-07-23,LTC,3.19
1999-07-26,LTC,3.15
1999-07-27,LTC,3.17
1999-07-28,LTC,3.15
1999-07-29,LTC,3.12
1999-07-30,LTC,3.08
1999-08-02,LTC,3.08
1999-08-03,LTC,3.01
1999-08-04,LTC,2.97
1999-08-05,LTC,2.92
1999-08-06,LTC,2.89
1999-08-09,LTC,2.76
1999-08-10,LTC,2.81
1999-08-11,LTC,2.84
1999-08-12,LTC,2.86
1999-08-13,LTC,2.87
1999-08-16,LTC,2.83
1999-08-17,LTC,2.87
1999-08-18,LTC,2.86
1999-08-19,LTC,2.78
1999-08-20,LTC,2.81
1999-08-23,LTC,2.84
1999-08-24,LTC,2.84
1999-08-25,LTC,2.79
1999-08-26,LTC,2.79
1999-08-27,LTC,2.81
1999-08-30,LTC,2.79
1999-08-31,LTC,2.79
1999-09-01,LTC,2.79
1999-09-02,LTC,2.81
1999-09-03,LTC,2.89
1999-09-07,LTC,2.94
1999-09-08,LTC,3.0
1999-09-09,LTC,2.92
1999-09-10,LTC,2.94
1999-09-13,LTC,2.89
1999-09-14,LTC,2.89
1999-09-15,LTC,2.87
1999-09-16,LTC,2.86
1999-09-17,LTC,2.87
1999-09-20,LTC,2.84
1999-09-21,LTC,2.78
1999-09-22,LTC,2.79
1999-09-23,LTC,2.78
1999-09-24,LTC,2.83
1999-09-27,LTC,2.83
1999-09-28,LTC,2.85
1999-09-29,LTC,2.83
1999-09-30,LTC,2.75
1999-10-01,LTC,2.78
1999-10-04,LTC,2.7
1999-10-05,LTC,2.59
1999-10-06,LTC,2.65
1999-10-07,LTC,2.67
1999-10-08,LTC,2.62
1999-10-11,LTC,2.6
1999-10-12,LTC,2.59
1999-10-13,LTC,2.6
1999-10-14,LTC,2.57
1999-10-15,LTC,2.57
1999-10-18,LTC,2.67
1999-10-19,LTC,2.75
1999-10-20,LTC,2.75
1999-10-21,LTC,2.72
1999-10-22,LTC,2.72
1999-10-25,LTC,2.7
1999-10-26,LTC,2.7
1999-10-27,LTC,2.7
1999-10-28,LTC,2.68
1999-10-29,LTC,2.75
1999-11-01,LTC,2.67
1999-11-02,LTC,2.65
1999-11-03,LTC,2.73
1999-11-04,LTC,2.62
1999-11-05,LTC,2.59
1999-11-08,LTC,2.55
1999-11-09,LTC,2.59
1999-11-10,LTC,2.57
1999-11-11,LTC,2.52
1999-11-12,LTC,2.49
1999-11-15,LTC,2.49
1999-11-16,LTC,2.52
1999-11-17,LTC,2.49
1999-11-18,LTC,2.54
1999-11-19,LTC,2.55
1999-11-22,LTC,2.55
1999-11-23,LTC,2.54
1999-11-24,LTC,2.49
1999-11-26,LTC,2.47
1999-11-29,LTC,2.51
1999-11-30,LTC,2.51
1999-12-01,LTC,2.43
1999-12-02,LTC,2.43
1999-12-03,LTC,2.43
1999-12-06,LTC,2.47
1999-12-07,LTC,2.47
1999-12-08,LTC,2.46
1999-12-09,LTC,2.36
1999-12-10,LTC,2.38
1999-12-13,LTC,2.43
1999-12-14,LTC,2.31
1999-12-15,LTC,2.26
1999-12-16,LTC,2.23
1999-12-17,LTC,2.21
1999-12-20,LTC,2.2
1999-12-21,LTC,2.21
1999-12-22,LTC,2.18
1999-12-23,LTC,2.18
1999-12-27,LTC,2.11
1999-12-28,LTC,2.21
1999-12-29,LTC,2.28
1999-12-30,LTC,2.26
1999-12-31,LTC,2.28
